700,10,0.50505231
700,20,0.51261301
700,30,0.52017371
700,40,0.52751202
700,50,0.53485033
700,60,0.54285581
700,70,0.5506389
700,80,0.55842199
700,90,0.5664274
750,10,0.5756658
750,20,0.5847195749999999
750,30,0.593535075
